movie_id,org_lang,org_lang_name,spk_lang,spk_lang_name
226486,en,English,en,English
1584,en,English,en,English
9312,en,English,en,English
12153,en,English,en,English
65057,en,English,en,English
8326,en,English,en,English
35690,en,English,en,English
76203,en,English,en,English
13497,en,English,en,English
35688,en,English,en,English
162,en,English,en,English
296096,en,English,en,English
103370,en,English,en,English
1051,en,English,en,English
1051,en,English,fr,Français
376659,en,English,ru,Pусский
376659,en,English,en,English
10073,en,English,en,English
16690,en,English,en,English
273895,en,English,en,English
14873,en,English,en,English
8968,en,English,en,English
8968,en,English,fr,Français
8968,en,English,pl,Polski
9963,en,English,en,English
15655,en,English,en,English
21208,en,English,en,English
21208,en,English,et,Eesti
21208,en,English,fr,Français
272878,en,English,en,English
9760,en,English,en,English
314365,en,English,en,English
13279,en,English,en,English
1975,en,English,en,English
1975,en,English,ja,日本語
1975,en,English,ru,Pусский
33644,en,English,en,English
1649,en,English,en,English
9895,en,English,en,English
9570,en,English,en,English
27579,en,English,en,English
27579,en,English,it,Italiano
16052,en,English,es,Español
16052,en,English,en,English
40264,en,English,en,English
40264,en,English,es,Español
1164,en,English,ar,العربية
1164,en,English,en,English
1164,en,English,es,Español
1164,en,English,fr,Français
1164,en,English,ja,日本語
1164,en,English,ru,Pусский
239678,en,English,en,English
14359,en,English,en,English
3989,en,English,ar,العربية
3989,en,English,en,English
3989,en,English,fr,Français
3989,en,English,ko,한국어/조선말
76617,en,English,en,English
1710,en,English,en,English
1710,en,English,de,Deutsch
4258,en,English,en,English
20391,en,English,en,English
20391,en,English,es,Español
10139,en,English,en,English
335778,en,English,en,English
9645,en,English,en,English
9645,en,English,it,Italiano
9645,en,English,es,Español
55465,en,English,en,English
617,en,English,en,English
19904,en,English,en,English
48289,en,English,ru,Pусский
48289,en,English,en,English
48289,en,English,de,Deutsch
243,en,English,da,Dansk
243,en,English,en,English
6933,en,English,en,English
17182,en,English,en,English
17182,en,English,fr,Français
17182,en,English,ko,한국어/조선말
17182,en,English,es,Español
8848,en,English,en,English
38,en,English,en,English
38303,en,English,en,English
1266,en,English,en,English
1266,en,English,tr,Türkçe
107985,en,English,en,English
14043,en,English,cs,Český
14043,en,English,en,English
19901,en,English,en,English
34016,en,English,en,English
59860,en,English,en,English
10069,en,English,en,English
9588,en,English,en,English
12819,en,English,en,English
9954,en,English,en,English
10115,en,English,en,English
25132,en,English,en,English
577,en,English,en,English
328387,en,English,en,English
12690,en,English,en,English
12690,en,English,es,Español
9945,en,English,en,English
9945,en,English,la,Latin
539,en,English,en,English
13596,en,English,en,English
226857,en,English,en,English
13159,en,English,en,English
13159,en,English,fr,Français
13159,en,English,de,Deutsch
47941,en,English,en,English
526,en,English,en,English
22796,en,English,en,English
2355,en,English,en,English
5915,en,English,da,Dansk
5915,en,English,en,English
9842,en,English,en,English
61012,en,English,en,English
755,en,English,en,English
755,en,English,es,Español
13682,en,English,en,English
9089,en,English,en,English
9089,en,English,es,Español
9470,cn,广州话 / 廣州話,cn,广州话 / 廣州話
18357,en,English,en,English
7979,en,English,en,English
7979,en,English,pt,Português
7979,en,English,ps,پښتو
7979,en,English,ru,Pусский
7979,en,English,ur,اردو
470,en,English,en,English
15644,en,English,en,English
15644,en,English,es,Español
9582,en,English,en,English
10642,en,English,en,English
22074,en,English,en,English
22074,en,English,pl,Polski
2428,en,English,en,English
290751,en,English,en,English
13805,en,English,en,English
4597,en,English,en,English
4597,en,English,de,Deutsch
9414,en,English,en,English
63492,en,English,en,English
81796,en,English,en,English
10710,en,English,en,English
15092,en,English,en,English
11382,en,English,en,English
15005,en,English,en,English
8198,en,English,en,English
8198,en,English,fr,Français
8198,en,English,vi,Tiếng Việt
6963,en,English,cs,Český
6963,en,English,en,English
15070,en,English,en,English
12797,en,English,en,English
12797,en,English,es,Español
17134,en,English,cs,Český
17134,en,English,en,English
41402,en,English,en,English
18885,en,English,en,English
18885,en,English,fr,Français
4953,en,English,en,English
10773,en,English,en,English
146198,en,English,en,English
2639,en,English,en,English
10563,en,English,en,English
295964,en,English,fr,Français
295964,en,English,en,English
5971,en,English,en,English
5971,en,English,hu,Magyar
5971,en,English,it,Italiano
9716,en,English,en,English
11835,en,English,en,English
26171,en,English,en,English
31117,en,English,en,English
9074,en,English,en,English
14396,en,English,en,English
15673,en,English,en,English
42618,en,English,en,English
171274,en,English,en,English
24432,en,English,en,English
109417,en,English,en,English
13948,en,English,en,English
106747,en,English,en,English
106747,en,English,es,Español
10929,en,English,en,English
14220,en,English,en,English
46435,en,English,en,English
46435,en,English,fr,Français
46435,en,English,de,Deutsch
46435,en,English,it,Italiano
46435,en,English,ja,日本語
256962,en,English,en,English
48231,en,English,en,English
3509,en,English,en,English
82684,en,English,en,English
12142,en,English,en,English
12142,en,English,pt,Português
23367,en,English,en,English
10740,en,English,en,English
241239,en,English,es,Español
241239,en,English,en,English
14582,en,English,en,English
14582,en,English,de,Deutsch
14914,en,English,en,English
3902,en,English,en,English
77948,en,English,en,English
77948,en,English,es,Español
21755,en,English,en,English
21755,en,English,fr,Français
21755,en,English,cs,Český
21755,en,English,ja,日本語
4960,en,English,en,English
128,ja,日本語,ja,日本語
14652,fr,Français,it,Italiano
14652,fr,Français,fr,Français
14652,fr,Français,de,Deutsch
14652,fr,Français,en,English
40932,en,English,en,English
16608,en,English,en,English
334531,en,English,en,English
32316,en,English,en,English
7299,en,English,en,English
13405,zh,普通话,ja,日本語
13405,zh,普通话,zh,普通话
13405,zh,普通话,en,English
19457,en,English,en,English
19457,en,English,es,Español
112937,en,English,en,English
314385,en,English,uk,Український
314385,en,English,en,English
314385,en,English,fr,Français
8953,ja,日本語,en,English
8953,ja,日本語,ja,日本語
8953,ja,日本語,pl,Polski
29078,en,English,en,English
46503,en,English,en,English
10448,en,English,en,English
13688,cn,广州话 / 廣州話,cn,广州话 / 廣州話
43935,en,English,en,English
43935,en,English,tr,Türkçe
11458,en,English,en,English
44638,en,English,en,English
241257,en,English,en,English
14538,en,English,zh,普通话
133931,en,English,en,English
184341,en,English,en,English
184341,en,English,es,Español
334074,en,English,en,English
199373,en,English,en,English
14202,en,English,fr,Français
14202,en,English,zh,普通话
14202,en,English,en,English
6968,de,Deutsch,en,English
6968,de,Deutsch,fr,Français
6968,de,Deutsch,de,Deutsch
6968,de,Deutsch,sv,svenska
581,en,English,en,English
52449,en,English,en,English
12150,en,English,en,English
11247,en,English,cs,Český
11247,en,English,en,English
11247,en,English,de,Deutsch
4232,en,English,en,English
694,en,English,en,English
105,en,English,en,English
11377,en,English,en,English
26367,en,English,en,English
41210,en,English,en,English
12090,en,English,en,English
12090,en,English,it,Italiano
12090,en,English,de,Deutsch
12090,en,English,fr,Français
62630,en,English,en,English
16110,en,English,en,English
16110,en,English,de,Deutsch
29427,en,English,en,English
129,ja,日本語,ja,日本語
244114,zh,普通话,zh,普通话
244114,zh,普通话,cn,广州话 / 廣州話
2669,en,English,en,English
203833,en,English,en,English
203833,en,English,de,Deutsch
13523,en,English,en,English
25195,en,English,en,English
17277,en,English,en,English
50725,en,English,en,English
82631,en,English,en,English
73191,en,English,en,English
22479,en,English,en,English
10065,en,English,en,English
2757,en,English,en,English
2757,en,English,la,Latin
11683,en,English,en,English
11683,en,English,fr,Français
11683,en,English,it,Italiano
11683,en,English,pl,Polski
11683,en,English,es,Español
244339,cn,广州话 / 廣州話,cn,广州话 / 廣州話
1878,en,English,en,English
23082,en,English,en,English
23082,en,English,pt,Português
195589,en,English,en,English
854,en,English,sv,svenska
854,en,English,en,English
2280,en,English,en,English
496,en,English,en,English
496,en,English,he,עִבְרִית
496,en,English,kk,қазақ
8835,en,English,en,English
157,en,English,en,English
157,en,English,ru,Pусский
8643,en,English,en,English
10402,en,English,en,English
218043,en,English,en,English
9043,en,English,en,English
21301,en,English,en,English
10147,en,English,en,English
816,en,English,en,English
302688,en,English,en,English
60307,en,English,en,English
106,en,English,en,English
106,en,English,es,Español
279,en,English,en,English
279,en,English,de,Deutsch
279,en,English,it,Italiano
279,en,English,la,Latin
8617,en,English,it,Italiano
8617,en,English,en,English
10625,en,English,sw,Kiswahili
10625,en,English,en,English
10625,en,English,de,Deutsch
10625,en,English,vi,Tiếng Việt
10934,en,English,cs,Český
10934,en,English,en,English
10934,en,English,fr,Français
10934,en,English,de,Deutsch
10934,en,English,it,Italiano
10934,en,English,pl,Polski
10934,en,English,es,Español
5279,en,English,en,English
10013,en,English,en,English
194662,en,English,en,English
160588,en,English,en,English
9829,en,English,en,English
9829,en,English,ar,العربية
9829,en,English,de,Deutsch
10028,en,English,en,English
10535,en,English,en,English
790,en,English,en,English
43959,en,English,en,English
10364,en,English,en,English
10364,en,English,it,Italiano
16991,en,English,en,English
9610,en,English,en,English
1578,en,English,en,English
25643,en,English,en,English
11904,en,English,en,English
28665,en,English,en,English
44115,en,English,en,English
10569,en,English,en,English
10560,en,English,en,English
333348,en,English,en,English
20483,en,English,en,English
11457,en,English,en,English
321697,en,English,en,English
19840,en,English,en,English
22327,en,English,en,English
22327,en,English,fr,Français
38665,en,English,en,English
2575,en,English,en,English
2575,en,English,es,Español
11644,en,English,en,English
146227,en,English,en,English
68924,en,English,en,English
253235,en,English,en,English
22102,en,English,en,English
18701,en,English,en,English
10068,en,English,en,English
848,en,English,en,English
848,en,English,hu,Magyar
36811,en,English,en,English
522,en,English,en,English
130150,en,English,en,English
12246,ru,Pусский,zh,普通话
12246,ru,Pусский,mn,Mongolian
13809,en,English,en,English
13809,en,English,ru,Pусский
27380,en,English,en,English
10549,en,English,en,English
33870,en,English,en,English
33870,en,English,zh,普通话
245703,en,English,en,English
10739,en,English,en,English
127560,en,English,en,English
37903,de,Deutsch,de,Deutsch
37903,de,Deutsch,it,Italiano
37903,de,Deutsch,la,Latin
37903,de,Deutsch,pl,Polski
396152,en,English,en,English
10017,en,English,en,English
11468,en,English,en,English
193613,en,English,en,English
17436,en,English,en,English
43434,en,English,fr,Français
43434,en,English,de,Deutsch
43434,en,English,en,English
43434,en,English,es,Español
43434,en,English,ar,العربية
43434,en,English,hu,Magyar
43434,en,English,ja,日本語
43434,en,English,ru,Pусский
31166,en,English,en,English
69848,en,English,en,English
8408,en,English,en,English
332411,en,English,en,English
9389,fr,Français,en,English
9389,fr,Français,fr,Français
9626,en,English,en,English
75638,en,English,en,English
8363,en,English,en,English
15670,en,English,en,English
290555,en,English,en,English
8328,en,English,ru,Pусский
8328,en,English,en,English
10982,en,English,en,English
205,en,English,en,English
205,en,English,fr,Français
1620,en,English,en,English
1620,en,English,ru,Pусский
1620,en,English,sr,Srpski
175541,en,English,en,English
241254,en,English,en,English
31932,en,English,en,English
1933,en,English,fr,Français
1933,en,English,en,English
679,en,English,en,English
11113,en,English,en,English
3597,en,English,en,English
193893,en,English,en,English
9675,en,English,hy,Armenian
9675,en,English,en,English
9988,en,English,en,English
9988,en,English,de,Deutsch
948,en,English,en,English
21765,en,English,de,Deutsch
146304,en,English,en,English
7516,en,English,en,English
41439,en,English,en,English
2752,en,English,en,English
9429,en,English,en,English
38117,en,English,en,English
9792,en,English,en,English
13778,en,English,en,English
228203,en,English,en,English
228203,en,English,it,Italiano
41382,en,English,en,English
13960,en,English,en,English
114150,en,English,en,English
26602,en,English,en,English
10223,en,English,en,English
16028,en,English,en,English
15639,en,English,en,English
16112,en,English,en,English
26390,en,English,en,English
27759,en,English,en,English
109428,en,English,en,English
23049,en,English,en,English
9310,en,English,en,English
9310,en,English,es,Español
11411,en,English,en,English
11411,en,English,fr,Français
11411,en,English,it,Italiano
11411,en,English,ru,Pусский
11411,en,English,th,ภาษาไทย
16988,en,English,en,English
7304,en,English,en,English
7304,en,English,ru,Pусский
24747,en,English,en,English
58048,en,English,en,English
1491,en,English,en,English
2989,en,English,en,English
10629,en,English,en,English
255343,en,English,es,Español
255343,en,English,en,English
4723,en,English,en,English
10800,fr,Français,fr,Français
25763,en,English,es,Español
25763,en,English,en,English
79694,en,English,en,English
4032,en,English,cs,Český
4032,en,English,en,English
18615,en,English,en,English
10673,en,English,en,English
4584,en,English,en,English
2977,en,English,en,English
2977,en,English,tr,Türkçe
10760,en,English,en,English
11093,en,English,en,English
11093,en,English,fa,فارسی
207,en,English,en,English
8467,en,English,en,English
639,en,English,en,English
24226,en,English,en,English
9285,en,English,en,English
14709,en,English,en,English
74643,en,English,fr,Français
13788,en,English,en,English
13788,en,English,he,עִבְרִית
83666,en,English,en,English
10781,en,English,en,English
318850,en,English,en,English
13908,en,English,en,English
1417,es,Español,es,Español
39180,en,English,fr,Français
16161,en,English,en,English
49950,en,English,en,English
10956,en,English,en,English
9594,en,English,en,English
4638,en,English,en,English
13972,en,English,en,English
5038,en,English,es,Español
5038,en,English,en,English
10571,en,English,en,English
10994,en,English,en,English
19994,en,English,es,Español
19994,en,English,en,English
25166,en,English,en,English
30890,en,English,en,English
23169,en,English,en,English
17403,en,English,en,English
12120,en,English,en,English
9800,en,English,en,English
1090,en,English,en,English
40160,en,English,en,English
40160,en,English,fr,Français
40160,en,English,ru,Pусский
18074,en,English,en,English
9689,en,English,zh,普通话
9689,en,English,en,English
9781,en,English,en,English
8009,en,English,en,English
3877,en,English,en,English
8854,en,English,en,English
152599,en,English,la,Latin
152599,en,English,en,English
152599,en,English,pl,Polski
18840,en,English,en,English
18840,en,English,fr,Français
18840,en,English,zh,普通话
18840,en,English,ru,Pусский
18840,en,English,es,Español
68727,en,English,en,English
68727,en,English,fr,Français
12657,en,English,es,Español
12657,en,English,en,English
8265,fr,Français,fr,Français
12410,en,English,en,English
34647,en,English,en,English
34647,en,English,ja,日本語
73935,en,English,en,English
28178,en,English,en,English
28178,en,English,ja,日本語
185567,en,English,en,English
264656,en,English,en,English
35696,en,English,en,English
16351,en,English,hy,Armenian
16351,en,English,en,English
16351,en,English,fr,Français
16351,en,English,de,Deutsch
16351,en,English,tr,Türkçe
38717,en,English,en,English
18777,en,English,en,English
2110,fr,Français,fr,Français
2110,fr,Français,ja,日本語
2110,fr,Français,ru,Pусский
9035,en,English,en,English
9035,en,English,fr,Français
90,en,English,en,English
771,en,English,en,English
9576,en,English,en,English
744,en,English,en,English
146,zh,普通话,zh,普通话
14,en,English,en,English
45269,en,English,en,English
9493,en,English,en,English
22556,en,English,en,English
873,en,English,en,English
33196,ko,한국어/조선말,en,English
33196,ko,한국어/조선말,ko,한국어/조선말
205596,en,English,en,English
10765,en,English,en,English
16769,en,English,en,English
33217,en,English,en,English
132232,en,English,en,English
11153,en,English,en,English
208134,en,English,en,English
1165,en,English,de,Deutsch
1165,en,English,en,English
1165,en,English,fr,Français
4011,en,English,en,English
17202,en,English,en,English
9587,en,English,en,English
9587,en,English,de,Deutsch
9587,en,English,fr,Français
65086,en,English,en,English
10053,en,English,en,English
11870,en,English,en,English
11870,en,English,fr,Français
11870,en,English,it,Italiano
11778,en,English,en,English
11778,en,English,fr,Français
11778,en,English,ru,Pусский
11778,en,English,vi,Tiếng Việt
586,en,English,sq,shqip
586,en,English,en,English
18736,en,English,it,Italiano
18736,en,English,en,English
134411,en,English,en,English
134411,en,English,es,Español
287903,en,English,de,Deutsch
287903,en,English,en,English
9276,en,English,en,English
15765,en,English,en,English
2142,en,English,en,English
11397,en,English,en,English
77016,en,English,en,English
77016,en,English,es,Español
11478,en,English,en,English
266856,en,English,la,Latin
266856,en,English,en,English
266856,en,English,fr,Français
266856,en,English,it,Italiano
13411,en,English,en,English
10564,en,English,en,English
947,en,English,ar,العربية
947,en,English,en,English
947,en,English,tr,Türkçe
24150,en,English,en,English
228970,en,English,en,English
18405,en,English,en,English
6961,en,English,en,English
11442,en,English,en,English
2493,en,English,en,English
14047,en,English,en,English
64690,en,English,en,English
11132,en,English,en,English
17127,en,English,en,English
1562,en,English,en,English
232679,en,English,en,English
17880,en,English,en,English
14736,en,English,en,English
14736,en,English,es,Español
9434,en,English,en,English
23706,en,English,es,Español
23706,en,English,en,English
11531,en,English,en,English
9100,en,English,en,English
116,en,English,en,English
38843,en,English,en,English
1245,en,English,en,English
4995,en,English,en,English
10413,en,English,en,English
14012,en,English,en,English
9793,en,English,en,English
9793,en,English,es,Español
12212,en,English,en,English
13768,en,English,en,English
13768,en,English,fr,Français
8975,en,English,ar,العربية
8975,en,English,en,English
342521,en,English,en,English
45272,en,English,en,English
9424,en,English,en,English
97367,en,English,en,English
97367,en,English,es,Español
254904,en,English,en,English
18681,en,English,en,English
18681,en,English,fr,Français
12162,en,English,en,English
12162,en,English,ar,العربية
12162,en,English,tr,Türkçe
11495,en,English,en,English
11495,en,English,it,Italiano
64689,en,English,en,English
157849,en,English,en,English
13166,en,English,en,English
37003,en,English,en,English
12211,en,English,en,English
12211,en,English,fr,Français
12211,en,English,gd,"Gaelic, Scottish Gaelic"
13816,en,English,en,English
51828,en,English,en,English
22798,en,English,en,English
7501,en,English,cs,Český
7501,en,English,en,English
10743,en,English,en,English
37718,en,English,en,English
15237,en,English,en,English
15237,en,English,fr,Français
15237,en,English,it,Italiano
9686,en,English,en,English
17644,en,English,en,English
97430,en,English,en,English
12257,en,English,en,English
13539,en,English,en,English
68,en,English,en,English
14024,en,English,en,English
14024,en,English,fr,Français
115,en,English,en,English
115,en,English,he,עִבְרִית
115,en,English,es,Español
115,en,English,de,Deutsch
7874,en,English,cs,Český
7874,en,English,en,English
4911,en,English,en,English
1988,en,English,en,English
1988,en,English,fr,Français
1988,en,English,ur,اردو
16222,en,English,en,English
9557,en,English,en,English
9557,en,English,es,Español
9557,en,English,sv,svenska
9026,en,English,de,Deutsch
9026,en,English,en,English
18276,en,English,en,English
8321,en,English,en,English
72359,en,English,en,English
10186,en,English,en,English
10186,en,English,fr,Français
25704,en,English,en,English
133694,en,English,en,English
19265,en,English,en,English
36047,en,English,en,English
36047,en,English,fr,Français
8053,en,English,en,English
8053,en,English,es,Español
2290,en,English,en,English
5236,en,English,en,English
6552,en,English,en,English
1018,en,English,es,Español
1018,en,English,en,English
10075,en,English,en,English
10075,en,English,pl,Polski
38031,en,English,en,English
42188,en,English,en,English
6687,en,English,en,English
6687,en,English,fr,Français
6687,en,English,zh,普通话
6687,en,English,ru,Pусский
6687,en,English,es,Español
13853,en,English,en,English
31306,en,English,en,English
31306,en,English,ru,Pусский
8461,en,English,en,English
47692,en,English,en,English
47692,en,English,fr,Français
47692,en,English,gd,"Gaelic, Scottish Gaelic"
19,de,Deutsch,xx,No Language
10045,fr,Français,fr,Français
400,en,English,en,English
253450,zh,普通话,zh,普通话
9104,en,English,en,English
11190,ru,Pусский,ru,Pусский
16353,th,ภาษาไทย,cs,Český
16353,th,ภาษาไทย,zh,普通话
16353,th,ภาษาไทย,ru,Pусский
16353,th,ภาษาไทย,th,ภาษาไทย
23759,en,English,en,English
23759,en,English,gd,"Gaelic, Scottish Gaelic"
24206,en,English,en,English
10185,en,English,en,English
10185,en,English,fr,Français
75033,en,English,en,English
74536,en,English,en,English
31668,en,English,en,English
31668,en,English,de,Deutsch
13501,en,English,en,English
13501,en,English,it,Italiano
172391,en,English,en,English
262543,en,English,en,English
9288,en,English,en,English
20083,zh,普通话,ja,日本語
20083,zh,普通话,zh,普通话
20083,zh,普通话,cn,广州话 / 廣州話
20083,zh,普通话,en,English
137,en,English,en,English
137,en,English,fr,Français
137,en,English,it,Italiano
264999,en,English,en,English
454,en,English,en,English
53457,fr,Français,en,English
53457,fr,Français,fr,Français
53457,fr,Français,de,Deutsch
53457,fr,Français,it,Italiano
53457,fr,Français,yi,Yiddish
288980,en,English,en,English
33,en,English,en,English
1951,da,Dansk,en,English
12405,en,English,fr,Français
12405,en,English,hi,हिन्दी
12405,en,English,en,English
10998,en,English,en,English
114,en,English,en,English
114,en,English,it,Italiano
114,en,English,ja,日本語
2604,en,English,en,English
2604,en,English,es,Español
864,en,English,en,English
864,en,English,fr,Français
864,en,English,de,Deutsch
864,en,English,ru,Pусский
14435,en,English,en,English
1931,en,English,en,English
691,en,English,en,English
691,en,English,it,Italiano
691,en,English,ar,العربية
9877,en,English,en,English
9877,en,English,it,Italiano
62008,en,English,en,English
12227,en,English,en,English
13824,en,English,en,English
71688,en,English,en,English
15173,en,English,cs,Český
15173,en,English,en,English
8291,en,English,en,English
8291,en,English,fr,Français
13950,en,English,en,English
13950,en,English,fr,Français
12158,en,English,en,English
11586,en,English,en,English
11586,en,English,fr,Français
11586,en,English,es,Español
10008,en,English,en,English
2830,en,English,en,English
12403,en,English,en,English
34563,en,English,en,English
14557,en,English,en,English
10368,en,English,en,English
10368,en,English,it,Italiano
10368,en,English,ru,Pусский
10280,en,English,en,English
12637,en,English,en,English
34152,en,English,en,English
14434,en,English,en,English
11470,en,English,en,English
10741,en,English,en,English
10741,en,English,de,Deutsch
10741,en,English,es,Español
24940,en,English,en,English
82679,en,English,en,English
2013,fr,Français,fr,Français
1440,en,English,en,English
18041,en,English,en,English
18041,en,English,it,Italiano
28029,en,English,en,English
1123,en,English,af,Afrikaans
1123,en,English,en,English
1123,en,English,zu,isiZulu
14033,en,English,en,English
87729,en,English,en,English
16899,en,English,en,English
245700,en,English,en,English
9045,fr,Français,en,English
9045,fr,Français,fr,Français
9045,fr,Français,de,Deutsch
9045,fr,Français,it,Italiano
44092,zh,普通话,zh,普通话
44092,zh,普通话,en,English
16005,en,English,en,English
44754,en,English,en,English
43949,en,English,en,English
142,en,English,en,English
9603,en,English,es,Español
9603,en,English,en,English
10712,en,English,en,English
243938,en,English,en,English
10876,en,English,en,English
86838,en,English,en,English
86838,en,English,vi,Tiếng Việt
25208,en,English,en,English
613,de,Deutsch,hu,Magyar
613,de,Deutsch,de,Deutsch
613,de,Deutsch,ru,Pусский
1913,es,Español,gl,Galego
1913,es,Español,es,Español
97370,en,English,en,English
801,en,English,en,English
70829,en,English,ko,한국어/조선말
54518,en,English,en,English
44214,en,English,en,English
44214,en,English,fr,Français
44214,en,English,it,Italiano
240,en,English,en,English
240,en,English,it,Italiano
240,en,English,la,Latin
240,en,English,es,Español
9816,en,English,en,English
10131,en,English,en,English
339984,en,English,en,English
8859,en,English,en,English
8859,en,English,fr,Français
8859,en,English,ja,日本語
11967,en,English,en,English
239563,en,English,en,English
222899,en,English,en,English
4951,en,English,en,English
4951,en,English,fr,Français
10985,en,English,en,English
10985,en,English,it,Italiano
10985,en,English,pt,Português
9644,en,English,en,English
332567,en,English,en,English
1954,en,English,en,English
15489,en,English,en,English
15250,en,English,en,English
22345,en,English,en,English
22345,en,English,es,Español
9448,en,English,en,English
38223,en,English,en,English
11186,en,English,en,English
11186,en,English,tr,Türkçe
136835,en,English,en,English
5876,en,English,en,English
264660,en,English,en,English
492,en,English,en,English
492,en,English,fr,Français
25462,en,English,en,English
238603,en,English,en,English
10691,en,English,es,Español
10691,en,English,en,English
1251,en,English,en,English
1251,en,English,ja,日本語
5172,en,English,en,English
58680,en,English,en,English
264644,en,English,en,English
14577,en,English,en,English
11592,en,English,en,English
16406,en,English,en,English
16406,en,English,fr,Français
19052,en,English,en,English
3682,en,English,en,English
9683,en,English,en,English
2084,en,English,en,English
2084,en,English,ru,Pусский
107811,en,English,en,English
2266,fr,Français,es,Español
2266,fr,Français,fr,Français
2266,fr,Français,en,English
2266,fr,Français,zh,普通话
2266,fr,Français,ar,العربية
13074,en,English,en,English
144340,en,English,en,English
48217,en,English,fr,Français
28211,en,English,en,English
47502,en,English,en,English
9950,en,English,en,English
9950,en,English,pl,Polski
84892,en,English,en,English
24227,en,English,en,English
9672,en,English,en,English
9672,en,English,de,Deutsch
44853,en,English,en,English
157544,en,English,en,English
157544,en,English,de,Deutsch
59678,en,English,en,English
79777,en,English,bs,Bosanski
79777,en,English,hr,Hrvatski
79777,en,English,en,English
79777,en,English,sr,Srpski
158011,en,English,en,English
407887,ko,한국어/조선말,en,English
407887,ko,한국어/조선말,ko,한국어/조선말
17043,en,English,en,English
8952,en,English,en,English
62204,xx,No Language,xx,No Language
13435,en,English,en,English
13435,en,English,ja,日本語
13435,en,English,ru,Pусский
13435,en,English,es,Español
17187,en,English,en,English
319,en,English,en,English
319,en,English,it,Italiano
9504,en,English,en,English
37414,en,English,en,English
6217,en,English,en,English
26688,en,English,en,English
43867,en,English,es,Español
43867,en,English,en,English
6615,en,English,en,English
6615,en,English,es,Español
14574,en,English,en,English
16,en,English,en,English
39780,en,English,fr,Français
39780,en,English,en,English
21612,en,English,it,Italiano
21612,en,English,en,English
36691,en,English,en,English
23631,en,English,en,English
23631,en,English,es,Español
45324,en,English,en,English
45324,en,English,fr,Français
12144,en,English,en,English
11658,ko,한국어/조선말,ko,한국어/조선말
56601,en,English,en,English
9552,en,English,de,Deutsch
9552,en,English,fr,Français
9552,en,English,la,Latin
9552,en,English,ar,العربية
9552,en,English,el,ελληνικά
9552,en,English,en,English
578,en,English,en,English
2105,en,English,en,English
126319,fr,Français,fr,Français
10136,en,English,cs,Český
10136,en,English,en,English
10136,en,English,it,Italiano
67660,en,English,en,English
10611,en,English,en,English
154,en,English,en,English
3049,en,English,en,English
860,en,English,en,English
9281,en,English,de,Deutsch
9281,en,English,en,English
75674,en,English,en,English
75674,en,English,ru,Pусский
9762,en,English,en,English
3179,en,English,cs,Český
3179,en,English,en,English
184,en,English,en,English
13335,en,English,en,English
76726,en,English,en,English
10269,en,English,en,English
36819,en,English,en,English
17130,en,English,en,English
57214,en,English,en,English
11202,en,English,en,English
9357,en,English,en,English
13812,en,English,en,English
9030,en,English,es,Español
9030,en,English,en,English
19084,en,English,en,English
8386,en,English,en,English
10437,en,English,en,English
1360,en,English,en,English
1360,en,English,fr,Français
1360,en,English,ru,Pусский
101267,en,English,en,English
222935,en,English,en,English
10220,en,English,ru,Pусский
10220,en,English,en,English
10220,en,English,he,עִבְרִית
284296,en,English,en,English
31915,en,English,en,English
11601,en,English,en,English
205220,en,English,en,English
11354,en,English,en,English
16241,en,English,en,English
14191,en,English,en,English
286565,en,English,en,English
26710,en,English,en,English
129670,en,English,en,English
129670,en,English,es,Español
9059,en,English,en,English
34549,en,English,en,English
57157,en,English,en,English
1948,en,English,en,English
1948,en,English,es,Español
1948,en,English,ko,한국어/조선말
28353,en,English,en,English
46889,en,English,en,English
38093,en,English,en,English
14976,en,English,en,English
11027,en,English,en,English
3635,en,English,en,English
387,de,Deutsch,de,Deutsch
387,de,Deutsch,en,English
387,de,Deutsch,fr,Français
6020,en,English,en,English
122906,en,English,en,English
9550,zh,普通话,zh,普通话
60599,en,English,en,English
227719,en,English,en,English
14299,en,English,en,English
19419,en,English,en,English
12088,en,English,en,English
14799,en,English,en,English
9466,en,English,en,English
7510,en,English,en,English
31246,en,English,en,English
61752,en,English,en,English
10362,en,English,en,English
14778,en,English,en,English
1255,ko,한국어/조선말,ko,한국어/조선말
45226,en,English,en,English
10212,en,English,en,English
10212,en,English,it,Italiano
10212,en,English,es,Español
8669,en,English,en,English
179144,it,Italiano,it,Italiano
179144,it,Italiano,ja,日本語
179144,it,Italiano,es,Español
179144,it,Italiano,zh,普通话
16857,en,English,en,English
86825,en,English,en,English
844,zh,普通话,cn,广州话 / 廣州話
844,zh,普通话,ja,日本語
844,zh,普通话,zh,普通话
8060,en,English,en,English
15907,en,English,en,English
38448,en,English,en,English
38448,en,English,fr,Français
38448,en,English,ro,Română
327,ja,日本語,en,English
327,ja,日本語,it,Italiano
327,ja,日本語,ja,日本語
327,ja,日本語,es,Español
9260,en,English,en,English
61337,en,English,en,English
13079,en,English,en,English
89325,en,English,en,English
4170,en,English,ru,Pусский
4170,en,English,en,English
4170,en,English,es,Español
4170,en,English,pl,Polski
41508,hu,Magyar,en,English
41508,hu,Magyar,de,Deutsch
41508,hu,Magyar,he,עִבְרִית
41508,hu,Magyar,hu,Magyar
41508,hu,Magyar,pl,Polski
41508,hu,Magyar,yi,Yiddish
12479,en,English,cs,Český
